year,population,gdp,biofuel_consumption,coal_production,electricity_generation,energy_per_gdp,fossil_electricity,gas_production,hydro_electricity,low_carbon_electricity,nuclear_consumption,nuclear_electricity,oil_production,other_renewable_electricity,primary_energy_consumption,renewables_electricity,solar_electricity,wind_electricity
1980,13169313.0,15329836000.0,,0.6908783316612244,,0.4133890867233276,,18.42705154418945,,,,,0.0,,6.337186813354492,,,
1981,11937586.0,15645344000.0,,0.7257125973701477,,0.4659249186515808,,24.26228332519531,,,,,0.0,,7.289555549621582,,,
1982,10991380.0,15980410000.0,,0.8418264389038086,,0.4936821758747101,,24.87651824951172,,,,,0.0,,7.889243602752686,,,
1983,10917985.0,16755333000.0,,0.8418264389038086,,0.5897918939590454,,26.10499000549316,,,,,0.0,,9.882159233093262,,,
1984,11190222.0,17072153000.0,,0.8592435717582703,,0.5816418528556824,,26.10499000549316,,,,,0.0,,9.929878234863281,,,
1985,11426855.0,17108480000.0,,0.8766607046127319,,0.5628650188446045,,32.24734115600586,,,,,0.0,,9.629764556884766,,,
1986,11420074.0,17641344000.0,,0.9289120435714722,,0.5664289593696594,,32.24734115600586,,,,,0.0,,9.992568016052246,,,
1987,11387822.0,15810816000.0,,0.9695518612861633,,1.070793747901917,,30.40463638305664,,,,,0.0,,16.93012237548828,,,
1988,11523299.0,14499069000.0,,0.8011866211891174,,2.144172191619873,,32.55445861816406,,,,,0.0,,31.0885009765625,,,
1989,11874089.0,13489497000.0,,0.7373238205909729,,2.261655569076538,,31.94022178649902,,,,,0.0,,30.50859451293945,,,
1990,12045664.0,13065984000.0,,0.6095983982086182,,2.311105966567993,,31.94098472595215,,,,,0.0,,30.19687271118164,,,
1991,12238879.0,12047361847.0,,0.5457358360290527,,1.037307262420654,,3.378293037414551,,,,,0.0,,12.49681568145752,,,
1992,13278983.0,12677539626.0,,0.04644573107361794,,0.6473768353462219,,3.253756761550903,,,,,0.0,,8.207145690917969,,,
1993,14943175.0,9834582315.0,,0.04063983261585236,,0.8292522430419922,,3.253756761550903,,,,,0.0,,8.155349731445312,,,
1994,16250800.0,7919856426.0,,0.03483422845602036,,0.9938326478004456,,3.252374649047852,,,,,0.0,,7.871011734008789,,,
1995,17065837.0,12307525468.0,,0.0290397685021162,,0.5359143018722534,,2.168249845504761,,,,,0.0,,6.595778942108154,,,
1996,17763266.0,12070125316.0,,0.01742386072874069,,0.5428985357284546,,2.49454665184021,,,,,0.0,,6.552853107452393,,,
1997,18452100.0,11850752863.0,,0.01161590591073036,,0.5312908291816711,,2.49454665184021,,,,,0.0,,6.296195983886719,,,
1998,19159996.0,11692171422.0,,0.01161590591073036,,0.5264798998832703,,2.49454665184021,,,,,0.0,,6.155693531036377,,,
1999,19887792.0,11517315926.0,,0.005807952955365181,,0.5339431762695312,,2.49454665184021,,,,,0.0,,6.14959192276001,,,
2000,20130334.0,11283794151.0,,0.005807952955365181,0.4799999892711639,0.468623012304306,0.1700000017881393,2.49454665184021,0.3100000023841858,0.3100000023841858,,0.0,0.0,0.0,5.287845611572266,0.3100000023841858,0.0,0.0
2001,20284303.0,11021272927.0,,0.1509481221437454,0.6899999976158142,0.3310853540897369,0.1899999976158142,0.5422927141189575,0.5,0.5,,0.0,0.0,0.0,3.648982048034668,0.5,0.0,0.0
2002,21378123.0,18804871508.0,,0.1219198033213615,0.7099999785423279,0.1770007461309433,0.1500000059604645,0.5422927141189575,0.5600000023841858,0.5600000023841858,,0.0,0.0,0.0,3.328476190567017,0.5600000023841858,0.0,0.0
2003,22733053.0,21074343420.0,,0.2031994462013245,0.9100000262260437,0.1882969439029694,0.2800000011920929,0.2169170826673508,0.6299999952316284,0.6299999952316284,,0.0,0.0,0.0,3.968234539031982,0.6299999952316284,0.0,0.0
2004,23560656.0,22332570533.0,,0.1973938494920731,0.7900000214576721,0.166432723402977,0.2300000041723251,0.2169170826673508,0.5600000023841858,0.5600000023841858,,0.0,0.0,0.0,3.716870546340942,0.5600000023841858,0.0,0.0
2005,24404575.0,25397686814.0,,0.1915879547595978,0.8199999928474426,0.197433814406395,0.2300000041723251,0.2169170826673508,0.5899999737739563,0.5899999737739563,,0.0,0.0,0.0,5.014362335205078,0.5899999737739563,0.0,0.0
2006,25424100.0,28704399925.0,,0.2031994462013245,0.8999999761581421,0.2275129556655884,0.2599999904632568,0.2169170826673508,0.6399999856948853,0.6399999856948853,,0.0,0.0,0.0,6.530622959136963,0.6399999856948853,0.0,0.0
2007,25909852.0,34507529735.0,,1.410784959793091,1.009999990463257,0.2248285412788391,0.2599999904632568,0.4338341653347015,0.75,0.75,,0.0,0.0,0.0,7.758277416229248,0.75,0.0,0.0
2008,26482631.0,36561043230.0,,2.014577865600586,0.7799999713897705,0.41136834025383,0.239999994635582,0.5422927141189575,0.5400000214576721,0.5400000214576721,,0.0,0.0,0.0,15.04005527496338,0.5400000214576721,0.0,0.0
2009,27466102.0,44358722212.0,,2.902849912643433,0.8899999856948853,0.5694068074226379,0.1099999994039536,0.3253756165504456,0.7799999713897705,0.7799999713897705,,0.0,0.0,0.0,25.25815773010254,0.7799999713897705,0.0,0.0
2010,28284088.0,47399425562.0,,4.209132671356201,0.8799999952316284,0.6802509427070618,0.1299999952316284,1.539013862609863,0.75,0.75,,0.0,0.0,0.0,32.24350357055664,0.75,0.0,0.0
2011,29347708.0,53326336000.0,,8.592425346374512,0.7699999809265137,0.776188850402832,0.1700000017881393,1.750506281852722,0.6000000238418579,0.6000000238418579,,0.0,0.0,0.0,41.39130783081055,0.6000000238418579,0.0,0.0
2012,30560036.0,59166900000.0,,7.199059009552002,0.8799999952316284,0.6595094203948975,0.1400000005960464,1.73857593536377,0.7099999785423279,0.7400000095367432,,0.0,0.0,0.0,39.0211296081543,0.7400000095367432,0.02999999932944775,0.0
2013,31622709.0,62993700000.0,,7.820267677307129,1.110000014305115,0.5059117674827576,0.2199999988079071,1.675670504570007,0.8600000143051147,0.8899999856948853,,0.0,0.0,0.0,31.86925506591797,0.8899999856948853,0.02999999932944775,0.0
2014,32792528.0,64346106000.0,,8.809557914733887,1.159999966621399,0.4138590097427368,0.1599999964237213,1.539013862609863,0.9700000286102295,1.0,,0.0,0.0,0.0,26.63021659851074,1.0,0.02999999932944775,0.0
2015,33831767.0,62783392000.0,,7.924770832061768,1.179999947547913,0.4930208325386047,0.1500000059604645,1.585650682449341,1.0,1.029999971389771,,0.0,0.0,0.0,30.95351982116699,1.029999971389771,0.02999999932944775,0.0
2016,34700613.0,64372217488.0,,9.85806655883789,1.210000038146973,0.4361407458782196,0.1500000059604645,1.792804598808289,1.019999980926514,1.059999942779541,,0.0,0.0,0.0,28.07534790039062,1.059999942779541,0.03999999910593033,0.0
2017,35688941.0,65169281649.0,,,1.259999990463257,0.5603470802307129,0.1700000017881393,,1.049999952316284,1.090000033378601,,0.0,,0.0,36.51741790771484,1.090000033378601,0.03999999910593033,0.0
2018,36743040.0,65996738862.0,,,1.169999957084656,0.7044668197631836,0.2000000029802322,,0.9300000071525574,0.9700000286102295,,0.0,,0.0,46.49251174926758,0.9700000286102295,0.03999999910593033,0.0
2019,37856125.0,73085701943.0,,,1.460000038146973,0.6446066498756409,0.1800000071525574,,1.220000028610229,1.279999971389771,,0.0,,0.0,47.11153030395508,1.279999971389771,0.05999999865889549,0.0
2020,39068977.0,71417706295.0,,,1.179999947547913,0.6568643450737,0.119999997317791,,0.9900000095367432,1.059999942779541,,0.0,,0.0,46.9117431640625,1.059999942779541,0.07000000029802322,0.0
2021,40000410.0,56638852656.0,,,1.059999942779541,0.8398705720901489,0.1299999952316284,,0.8500000238418579,0.9300000071525574,,0.0,,0.0,47.56930541992188,0.9300000071525574,0.07999999821186066,0.0
2022,40578847.0,53303471617.0,,,0.9599999785423279,0.8462175130844116,0.1299999952316284,,0.7400000095367432,0.8299999833106995,,0.0,,0.0,45.10633087158203,0.8299999833106995,0.09000000357627869,0.0
2023,41454762.0,,,,0.9700000286102295,,0.1299999952316284,,0.75,0.8399999737739563,,0.0,,0.0,41.05968475341797,0.8399999737739563,0.09000000357627869,0.0
1965,321013552.0,,0.0,368.1594543457031,,,,31.25776481628418,13.90563488006592,13.90563488006592,0.0,0.0,1235.100952148438,0.0,715.259521484375,13.90563488006592,0.0,0.0
1966,329252363.0,,0.0,364.3948364257812,,,,38.24099349975586,15.5100040435791,15.5100040435791,0.0,0.0,1571.826904296875,0.0,749.1478271484375,15.5100040435791,0.0,0.0
1967,337851076.0,,0.0,369.7296752929688,,,,32.00141906738281,16.19063568115234,16.19063568115234,0.0,0.0,1729.136962890625,0.0,757.0225219726562,16.19063568115234,0.0,0.0
1968,346800979.0,,0.0,387.1401977539062,,,,44.79789352416992,18.93834114074707,18.93834114074707,0.0,0.0,2216.1259765625,0.0,799.8021240234375,18.93834114074707,0.0,0.0
1969,356032564.0,,0.0,392.6186828613281,,,,37.57978820800781,22.10088920593262,22.10088920593262,0.0,0.0,2818.29443359375,0.0,821.8877563476562,22.10088920593262,0.0,0.0
1970,365552202.0,,0.0,409.8824462890625,,,,30.07551002502441,27.63043022155762,27.63043022155762,0.0,0.0,3399.629150390625,0.0,892.2958374023438,27.63043022155762,0.0,0.0
1971,375326477.0,,0.0,438.7375183105469,,,,37.02290344238281,26.01339149475098,26.17739105224609,0.0,0.0,3181.02978515625,0.164000004529953,951.0875244140625,26.17739105224609,0.0,0.0
1972,385312230.0,,0.0,436.3462219238281,,,,65.13484954833984,29.6331958770752,29.79819679260254,0.0,0.0,3194.17333984375,0.1650000065565109,1006.129028320312,29.79819679260254,0.0,0.0
1973,395821980.0,,0.0,464.1870422363281,,,,98.32215118408203,31.34570693969727,31.51570701599121,0.0,0.0,3346.92138671875,0.1700000017881393,1091.33642578125,31.51570701599121,0.0,0.0
1974,406870352.0,,0.0,488.9724731445312,,,,102.6050033569336,35.66707611083984,35.84207534790039,0.0,0.0,3085.5673828125,0.1749999970197678,1146.728515625,35.84207534790039,0.0,0.0
1975,418433496.0,,0.0,515.2763671875,,,,115.3311462402344,37.71797180175781,37.88997268676758,0.0,0.0,2831.092529296875,0.1720000058412552,1215.407104492188,37.88997268676758,0.0,0.0
1976,430496968.0,,0.0,565.086181640625,,,,137.2821350097656,41.79763412475586,41.98263549804688,0.0,0.0,3377.110107421875,0.1850000023841858,1317.6064453125,41.98263549804688,0.0,0.0
1977,442660483.0,,0.0,622.2291259765625,,,,139.9768524169922,45.92876815795898,46.11776733398438,0.0,0.0,3541.035400390625,0.1889999955892563,1389.258544921875,46.11776733398438,0.0,0.0
1978,455539241.0,,0.0,656.8816528320312,,,,186.6902770996094,46.30693817138672,46.50193786621094,0.0,0.0,3456.545166015625,0.1949999928474426,1443.464965820312,46.50193786621094,0.0,0.0
1979,469198441.0,,0.0,745.7188720703125,,,,283.3299560546875,49.56523132324219,49.76623153686523,0.0,0.0,3800.223876953125,0.2010000050067902,1573.519897460938,49.76623153686523,0.0,0.0
1980,483051700.0,,0.0,835.20166015625,,,,248.3033752441406,48.31178283691406,48.51878356933594,0.0,0.0,3492.487060546875,0.2070000022649765,1692.947509765625,48.51878356933594,0.0,0.0
1981,497620995.0,,0.0,909.9033813476562,,,,264.748046875,50.19290542602539,50.41090393066406,0.0,0.0,2773.14013671875,0.2179999947547913,1901.133422851562,50.41090393066406,0.0,0.0
1982,512958828.0,,0.0,998.712158203125,,,,325.1129150390625,50.20623779296875,50.44223785400391,0.0,0.0,2666.0615234375,0.2360000014305115,2027.799560546875,50.44223785400391,0.0,0.0
1983,528232702.0,,0.0,1011.872802734375,,,,436.9568481445312,45.24716186523438,45.4771614074707,0.0,0.0,2702.351318359375,0.2300000041723251,2083.26904296875,45.4771614074707,0.0,0.0
1984,543638096.0,,0.0,1128.452880859375,,,,458.6506958007812,44.48997497558594,48.64897537231445,10.90277767181396,3.924999952316284,2885.779296875,0.2339999973773956,2144.853759765625,44.72397613525391,0.0,0.0
1985,559664038.0,,0.0,1198.910766601562,258.98583984375,,201.7364196777344,505.6781921386719,49.44968414306641,55.03368377685547,14.76388835906982,5.315000057220459,3000.3310546875,0.2689999938011169,2231.859130859375,49.71868515014648,0.0,0.0
1986,575967268.0,,0.0,1229.4912109375,270.1096801757812,,207.6113891601562,530.1431274414062,51.1453742980957,60.60737609863281,24.45277786254883,8.803000450134277,2991.71142578125,0.6589999794960022,2276.798583984375,51.80437469482422,0.0,0.0
1987,592601295.0,,0.0,1230.77490234375,280.259521484375,,222.4950714111328,578.9782104492188,49.05646133422852,55.88146209716797,17.13055419921875,6.166999816894531,2997.637451171875,0.6579999923706055,2354.03173828125,49.71446228027344,0.0,0.0
1988,609387685.0,,0.0,1264.931518554688,295.2956237792969,,229.0711059570312,617.5322875976562,53.59345626831055,64.71245574951172,29.14722061157227,10.49300003051758,3124.9638671875,0.6259999871253967,2520.128173828125,54.21945571899414,0.0,0.0
1989,626359188.0,,0.0,1228.450439453125,306.6478271484375,,237.4875183105469,677.407958984375,56.27621459960938,67.99221801757812,30.8305549621582,11.09899997711182,3449.03173828125,0.6169999837875366,2524.23095703125,56.89321517944336,0.0,0.0
1990,643775322.0,,0.0,1221.225952148438,318.7762145996094,,250.2703552246094,721.590576171875,57.25465774536133,66.50940704345703,23.46944427490234,8.449000358581543,3696.3720703125,0.8057499527931213,2610.341064453125,58.06040954589844,0.0,0.0
1991,661103795.0,,0.0,1245.410522460938,324.8478088378906,,252.4259033203125,773.4517211914062,60.6514892578125,70.61723327636719,25.39999961853027,9.144000053405762,3834.59716796875,0.8217477202415466,2605.7470703125,61.47323608398438,0.0,0.0
1992,678558071.0,,0.0,1273.734985351562,327.871337890625,,258.5407104492188,808.2827758789062,57.86029052734375,68.00223541259766,25.79999923706055,9.288000106811523,3907.29736328125,0.8539465665817261,2642.723388671875,58.71423721313477,0.0,0.0
1993,696621732.0,,0.0,1297.095092773438,339.07373046875,,272.8473205566406,833.40673828125,56.6825065612793,64.88887786865234,20.15277671813965,7.255000114440918,3856.359375,0.9493719339370728,2650.902587890625,57.63387680053711,0.0,0.002000000094994903
1994,714502673.0,,0.0,1348.10888671875,351.3339233398438,,281.6792602539062,789.646240234375,57.59605026245117,68.1451416015625,26.93610954284668,9.696999549865723,3848.59228515625,0.8466953635215759,2740.5322265625,58.44814682006836,0.0,0.005400000140070915
1995,732695472.0,,0.0,1416.695068359375,362.6921997070312,,289.3376159667969,872.7052001953125,59.75027847290039,72.08604431152344,31.39166450500488,11.30099964141846,3910.953125,1.028463959693909,2849.608154296875,60.78504180908203,0.0,0.006300000008195639
1996,751473736.0,,0.0,1412.350952148438,382.14013671875,,304.5777587890625,933.3250122070312,62.29785919189453,75.34779357910156,32.70833206176758,11.77499961853027,4037.574462890625,1.267836928367615,2923.535400390625,63.57279586791992,0.0,0.0071000000461936
1997,770384697.0,,0.0,1502.273315429688,400.8784484863281,,320.3934020996094,1041.610961914062,63.8318977355957,77.88249206542969,35.13055419921875,12.64700031280518,4131.4541015625,1.396390318870544,2985.129150390625,65.23548889160156,0.0,0.007199999876320362
1998,789981693.0,,0.0,1522.447387695312,406.458740234375,,322.0597229003906,1109.31640625,66.6548843383789,81.98771667480469,37.78055191040039,13.60099983215332,4145.34619140625,1.724236011505127,3028.71142578125,68.38671875,0.0,0.007600000128149986
1999,810079831.0,,0.0,1519.827880859375,418.5923156738281,,330.7609252929688,1216.725830078125,70.68426513671875,85.25084686279297,35.65833282470703,12.83699989318848,4028.14892578125,1.709783315658569,3121.7578125,72.41384887695312,0.0,0.01979999989271164
2000,830582806.0,,0.0,1518.35400390625,441.0799865722656,,350.5700073242188,1351.012329101562,74.8499984741211,90.51000213623047,36.13888931274414,13.01000022888184,4319.32177734375,2.470000028610229,3196.580078125,77.5,0.009999999776482582,0.1700000017881393
2001,851690326.0,,0.0,1514.537231445312,459.4600219726562,,365.4299926757812,1388.4130859375,80.30000305175781,94.02999877929688,29.61049842834473,10.72000026702881,4275.9755859375,2.579999923706055,3318.3603515625,83.30999755859375,0.009999999776482582,0.4199999868869781
2002,873411364.0,,0.4910819232463837,1489.182861328125,487.6900024414062,,387.6799926757812,1449.31884765625,84.5999984741211,100.0100021362305,32.85205078125,11.98999977111816,4304.7421875,2.96999979019165,3361.184326171875,88.0199966430664,0.009999999776482582,0.4399999976158142
2003,895734468.0,,0.5419653058052063,1600.219970703125,509.1399841308594,,410.6099853515625,1556.181274414062,82.01000213623047,98.52999877929688,34.50408172607422,12.65999984741211,4681.98095703125,3.319999933242798,3512.795654296875,85.87000274658203,0.009999999776482582,0.5299999713897705
2004,918778465.0,,0.6372228264808655,1635.615356445312,540.1400146484375,,435.760009765625,1635.7333984375,86.54000091552734,104.379997253418,36.21984481811523,13.36999988555908,5210.70556640625,3.690000057220459,3819.399169921875,91.01000213623047,0.01999999955296516,0.7599999904632568
2005,942546629.0,,0.0,1646.234741210938,560.75,,455.510009765625,1700.591796875,89.48999786376953,105.2399978637695,30.35659599304199,11.28999996185303,5401.91748046875,3.660000085830688,3787.716552734375,93.94999694824219,0.01999999955296516,0.7799999713897705
2006,966932351.0,,0.07218360900878906,1635.026489257812,586.7999877929688,,478.7900085449219,1841.441650390625,92.62000274658203,108.0100021362305,26.8074836730957,10.02999973297119,5488.38525390625,4.480000019073486,3871.460205078125,97.97999572753906,0.02999999932944775,0.8500000238418579
2007,992055819.0,,0.7845475077629089,1634.388061523438,610.22998046875,,498.4100036621094,1956.766723632812,95.55000305175781,111.8199996948242,30.09840393066406,11.31999969482422,5605.50537109375,3.909999847412109,4012.791748046875,100.5,0.02999999932944775,1.009999990463257
2008,1018065511.0,,0.5810150504112244,1660.650024414062,621.6900024414062,,506.1900024414062,2028.522338867188,96.94000244140625,115.5,34.31134414672852,13.0,5664.0703125,4.210000038146973,4258.88330078125,102.5,0.03999999910593033,1.310000061988831
2009,1044777728.0,,0.3109683394432068,1646.66259765625,624.5800170898438,,505.1700134277344,1912.975463867188,100.6500015258789,119.4100036621094,33.61154556274414,12.8100004196167,5446.12646484375,4.28000020980835,4315.66455078125,106.5999984741211,0.07000000029802322,1.599999904632568
2010,1072216734.0,,0.1884041577577591,1707.90673828125,672.3900146484375,,542.6199951171875,2014.662475585938,109.2699966430664,129.7700042724609,35.2265625,13.52999973297119,5628.51416015625,4.470000267028809,4460.1904296875,116.2399978637695,0.2199999988079071,2.279999971389771
2011,1100148896.0,,0.5052288770675659,1698.522338867188,688.7100219726562,,556.5,2005.529907226562,112.0999984741211,132.2099914550781,33.42486953735352,12.89999961853027,4715.9775390625,4.230000019073486,4529.279296875,119.3099975585938,0.5699999928474426,2.410000085830688
2012,1128843700.0,,0.8792577385902405,1766.913818359375,725.6300048828125,,590.0700073242188,2066.451904296875,114.5699996948242,135.5599975585938,33.42121887207031,12.97000026702881,5110.9169921875,4.480000019073486,4734.07568359375,122.5900039672852,0.949999988079071,2.590000152587891
2013,1158780556.0,,0.6815450191497803,1772.020874023438,741.2300415039062,,599.3599853515625,1989.898315429688,118.2200012207031,141.8699951171875,36.07672119140625,14.10999965667725,4747.693359375,4.960000038146973,4888.16162109375,127.7600021362305,0.75,3.830000162124634
2014,1189220572.0,,0.6882433295249939,1831.760986328125,768.1799926757812,,616.9099731445312,1995.0390625,124.2999954223633,151.2700042724609,35.09923553466797,13.78999996185303,4531.72509765625,6.159999847412109,5049.482421875,137.4799957275391,1.850000023841858,5.170000076293945
2015,1220075726.0,,0.8363405466079712,1759.01416015625,790.5199584960938,,635.6900024414062,2061.93310546875,122.3899993896484,154.8300018310547,30.9797477722168,12.23999977111816,4481.69775390625,7.619999885559082,5163.1640625,142.5899963378906,3.599999904632568,8.979999542236328
2016,1251208653.0,,0.6580894589424133,1756.658935546875,806.2000122070312,,646.030029296875,2097.80859375,120.8199996948242,160.1699981689453,37.75376892089844,15.02999973297119,4230.3818359375,8.130000114440918,5280.8427734375,145.1399993896484,4.980000019073486,11.21000003814697
2017,1282902297.0,,0.6455111503601074,1801.405639648438,826.0499877929688,,656.6400146484375,2301.3017578125,126.4000015258789,169.4100036621094,35.48249816894531,14.1899995803833,4464.16845703125,8.300000190734863,5444.701171875,155.2200012207031,7.079999923706055,13.4399995803833
2018,1315409974.0,,1.012672543525696,1841.816284179688,856.010009765625,,676.1300048828125,2426.1494140625,136.6600036621094,179.8800048828125,28.80596923828125,11.57999992370605,4548.25830078125,8.270000457763672,5530.57275390625,168.3000030517578,8.489999771118164,14.88000011444092
2019,1348005692.0,,1.359475016593933,1800.926147460938,875.6799926757812,,682.47998046875,2455.7412109375,140.9199981689453,193.1999969482422,32.80197906494141,13.25,4601.12890625,8.449999809265137,5681.83251953125,179.9499969482422,11.0600004196167,19.52000045776367
2020,1380821349.0,,1.439287543296814,1749.4619140625,859.7999877929688,,659.1300048828125,2319.090576171875,148.3600006103516,200.6699981689453,24.45185089111328,9.899999618530273,3884.969482421875,8.010000228881836,5412.60498046875,190.7700042724609,15.26999950408936,19.1299991607666
2021,1413753274.0,,1.421229481697083,1687.925537109375,904.7000122070312,,686.7100219726562,2666.713134765625,155.5500030517578,217.9900054931641,30.43103408813477,12.35000038146973,4036.983154296875,8.069999694824219,5870.37353515625,205.6399993896484,18.81999969482422,23.19999885559082
2022,1446883821.0,,1.305249094963074,1711.145874023438,923.510009765625,,692.3300170898438,2564.3388671875,163.3300018310547,231.1800079345703,24.81572532653809,10.10000038146973,3865.36962890625,8.600000381469727,5954.654296875,221.0800018310547,24.11000061035156,25.04000091552734
2023,1480770747.0,,1.147579193115234,1748.336181640625,,,,2536.47216796875,,,19.7560977935791,,3986.05078125,,6050.2919921875,,,
2024,1515141052.0,,1.159756302833557,1775.735229492188,,,,2395.63232421875,,,19.02439117431641,,4017.714599609375,,6139.6279296875,,,
1965,,,0.0,,,,,,13.90563488006592,13.90563488006592,0.0,0.0,1235.100952148438,0.0,715.259521484375,13.90563488006592,0.0,0.0
1966,,,0.0,,,,,,15.5100040435791,15.5100040435791,0.0,0.0,1571.826904296875,0.0,749.1478271484375,15.5100040435791,0.0,0.0
1967,,,0.0,,,,,,16.19063568115234,16.19063568115234,0.0,0.0,1729.136962890625,0.0,757.0225219726562,16.19063568115234,0.0,0.0
1968,,,0.0,,,,,,18.93834114074707,18.93834114074707,0.0,0.0,2216.1259765625,0.0,799.8021240234375,18.93834114074707,0.0,0.0
1969,,,0.0,,,,,,22.10088920593262,22.10088920593262,0.0,0.0,2818.29443359375,0.0,821.8877563476562,22.10088920593262,0.0,0.0
1970,,,0.0,,,,,30.07551002502441,27.63043022155762,27.63043022155762,0.0,0.0,3399.629150390625,0.0,892.2958374023438,27.63043022155762,0.0,0.0
1971,,,0.0,,,,,37.02290344238281,26.01339149475098,26.17739105224609,0.0,0.0,3181.02978515625,0.164000004529953,951.0875244140625,26.17739105224609,0.0,0.0
1972,,,0.0,,,,,65.13484954833984,29.6331958770752,29.79819679260254,0.0,0.0,3194.17333984375,0.1650000065565109,1006.129028320312,29.79819679260254,0.0,0.0
1973,,,0.0,,,,,98.32215118408203,31.34570693969727,31.51570701599121,0.0,0.0,3346.92138671875,0.1700000017881393,1091.33642578125,31.51570701599121,0.0,0.0
1974,,,0.0,,,,,102.6050033569336,35.66707611083984,35.84207534790039,0.0,0.0,3085.5673828125,0.1749999970197678,1146.728515625,35.84207534790039,0.0,0.0
1975,,,0.0,,,,,115.3311462402344,37.71797180175781,37.88997268676758,0.0,0.0,2831.092529296875,0.1720000058412552,1215.407104492188,37.88997268676758,0.0,0.0
1976,,,0.0,,,,,137.2821350097656,41.79763412475586,41.98263549804688,0.0,0.0,3377.110107421875,0.1850000023841858,1317.6064453125,41.98263549804688,0.0,0.0
1977,,,0.0,,,,,139.9768524169922,45.92876815795898,46.11776733398438,0.0,0.0,3541.035400390625,0.1889999955892563,1389.258544921875,46.11776733398438,0.0,0.0
1978,,,0.0,,,,,186.6902770996094,46.30693817138672,46.50193786621094,0.0,0.0,3456.545166015625,0.1949999928474426,1443.464965820312,46.50193786621094,0.0,0.0
1979,,,0.0,,,,,283.3299560546875,49.56523132324219,49.76623153686523,0.0,0.0,3800.223876953125,0.2010000050067902,1573.519897460938,49.76623153686523,0.0,0.0
1980,,,0.0,,,,,248.3033752441406,48.31178283691406,48.51878356933594,0.0,0.0,3492.487060546875,0.2070000022649765,1692.947509765625,48.51878356933594,0.0,0.0
1981,,,0.0,909.9033813476562,,,,264.748046875,50.19290542602539,50.41090393066406,0.0,0.0,2773.14013671875,0.2179999947547913,1901.133422851562,50.41090393066406,0.0,0.0
1982,,,0.0,998.712158203125,,,,325.1129150390625,50.20623779296875,50.44223785400391,0.0,0.0,2666.0615234375,0.2360000014305115,2027.799560546875,50.44223785400391,0.0,0.0
1983,,,0.0,1011.872802734375,,,,436.9568481445312,45.24716186523438,45.4771614074707,0.0,0.0,2702.351318359375,0.2300000041723251,2083.26904296875,45.4771614074707,0.0,0.0
1984,,,0.0,1128.452880859375,,,,458.6506958007812,44.48997497558594,48.64897537231445,10.90277767181396,3.924999952316284,2885.779296875,0.2339999973773956,2144.853759765625,44.72397613525391,0.0,0.0
1985,,,0.0,1198.910766601562,258.98583984375,,201.7364196777344,505.6781921386719,49.44968414306641,55.03368377685547,14.76388835906982,5.315000057220459,3000.3310546875,0.2689999938011169,2231.859130859375,49.71868515014648,0.0,0.0
1986,,,0.0,1229.4912109375,270.1096801757812,,207.6113891601562,530.1431274414062,51.1453742980957,60.60737609863281,24.45277786254883,8.803000450134277,2991.71142578125,0.6589999794960022,2276.798583984375,51.80437469482422,0.0,0.0
1987,,,0.0,1230.77490234375,280.259521484375,,222.4950714111328,578.9782104492188,49.05646133422852,55.88146209716797,17.13055419921875,6.166999816894531,2997.637451171875,0.6579999923706055,2354.03173828125,49.71446228027344,0.0,0.0
1988,,,0.0,1264.931518554688,295.2956237792969,,229.0711059570312,617.5322875976562,53.59345626831055,64.71245574951172,29.14722061157227,10.49300003051758,3124.9638671875,0.6259999871253967,2520.128173828125,54.21945571899414,0.0,0.0
1989,,,0.0,1228.450439453125,306.6478271484375,,237.4875183105469,677.407958984375,56.27621459960938,67.99221801757812,30.8305549621582,11.09899997711182,3449.03173828125,0.6169999837875366,2524.23095703125,56.89321517944336,0.0,0.0
1990,,,0.0,1221.225952148438,318.7762145996094,,250.2703552246094,721.590576171875,57.25465774536133,66.50940704345703,23.46944427490234,8.449000358581543,3696.3720703125,0.8057499527931213,2610.341064453125,58.06040954589844,0.0,0.0
1991,,,0.0,1245.410522460938,324.8478088378906,,252.4259033203125,773.4517211914062,60.6514892578125,70.61723327636719,25.39999961853027,9.144000053405762,3834.59716796875,0.8217477202415466,2605.7470703125,61.47323608398438,0.0,0.0
1992,,,0.0,1273.734985351562,327.871337890625,,258.5407104492188,808.2827758789062,57.86029052734375,68.00223541259766,25.79999923706055,9.288000106811523,3907.29736328125,0.8539465665817261,2642.723388671875,58.71423721313477,0.0,0.0
1993,,,0.0,1297.095092773438,339.07373046875,,272.8473205566406,833.40673828125,56.6825065612793,64.88887786865234,20.15277671813965,7.255000114440918,3856.359375,0.9493719339370728,2650.902587890625,57.63387680053711,0.0,0.002000000094994903
1994,,,0.0,1348.10888671875,351.3339233398438,,281.6792602539062,789.646240234375,57.59605026245117,68.1451416015625,26.93610954284668,9.696999549865723,3848.59228515625,0.8466953635215759,2740.5322265625,58.44814682006836,0.0,0.005400000140070915
1995,,,0.0,1416.695068359375,362.6921997070312,,289.3376159667969,872.7052001953125,59.75027847290039,72.08604431152344,31.39166450500488,11.30099964141846,3910.953125,1.028463959693909,2849.608154296875,60.78504180908203,0.0,0.006300000008195639
1996,,,0.0,1412.350952148438,382.14013671875,,304.5777587890625,933.3250122070312,62.29785919189453,75.34779357910156,32.70833206176758,11.77499961853027,4037.574462890625,1.267836928367615,2923.535400390625,63.57279586791992,0.0,0.0071000000461936
